,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
922,2022-07-11,10.192740729689397,9.676121979806165,11.791513122465977,10.192740729689397,10.192740729689397,0.5192873366319964,0.5192873366319964,0.5192873366319964,0.0969648749209094,0.0969648749209094,0.0969648749209094,0.422322461711087,0.422322461711087,0.422322461711087,0.0,0.0,0.0,10.712028066321395
923,2022-07-12,10.196253542231368,9.543263722213856,11.707732894583959,10.196253542231368,10.196253542231368,0.42294598217692203,0.42294598217692203,0.42294598217692203,0.07044047010635482,0.07044047010635482,0.07044047010635482,0.35250551207056724,0.35250551207056724,0.35250551207056724,0.0,0.0,0.0,10.61919952440829
924,2022-07-13,10.19976635477334,9.399447953603168,11.684508377925043,10.19976635477334,10.19976635477334,0.34526028612319953,0.34526028612319953,0.34526028612319953,0.0635552752425192,0.0635552752425192,0.0635552752425192,0.28170501088068034,0.28170501088068034,0.28170501088068034,0.0,0.0,0.0,10.54502664089654
925,2022-07-14,10.20327916731531,9.28660412743133,11.499434235706024,10.20327916731531,10.20327916731531,0.22683225042774188,0.22683225042774188,0.22683225042774188,0.016111392994447426,0.016111392994447426,0.016111392994447426,0.21072085743329447,0.21072085743329447,0.21072085743329447,0.0,0.0,0.0,10.430111417743053
926,2022-07-15,10.206791979857284,9.282457923855318,11.3561539871571,10.206791979857284,10.206791979857284,0.11121377874262336,0.11121377874262336,0.11121377874262336,-0.029077758308881742,-0.029077758308881742,-0.029077758308881742,0.1402915370515051,0.1402915370515051,0.1402915370515051,0.0,0.0,0.0,10.318005758599908
927,2022-07-16,10.210304792399253,9.125195967218408,11.23663833677545,10.210304792399253,10.210304792399253,-0.03454657692018789,-0.03454657692018789,-0.03454657692018789,-0.10563033901079075,-0.10563033901079075,-0.10563033901079075,0.07108376209060285,0.07108376209060285,0.07108376209060285,0.0,0.0,0.0,10.175758215479064
928,2022-07-17,10.213817604941227,9.004805922723255,11.239061050155849,10.213817604941227,10.213817604941227,-0.10867921146782072,-0.10867921146782072,-0.10867921146782072,-0.1123639159445814,-0.1123639159445814,-0.1123639159445814,0.0036847044767606757,0.0036847044767606757,0.0036847044767606757,0.0,0.0,0.0,10.105138393473405
929,2022-07-18,10.217330417483197,9.16198348066879,11.373129545891896,10.217330417483197,10.217330417483197,0.035561791461061566,0.035561791461061566,0.035561791461061566,0.09696487492098314,0.09696487492098314,0.09696487492098314,-0.06140308345992158,-0.06140308345992158,-0.06140308345992158,0.0,0.0,0.0,10.252892208944258
930,2022-07-19,10.220843230025169,9.04606490764596,11.246612312384638,10.220843230025169,10.220843230025169,-0.05332357464888973,-0.05332357464888973,-0.05332357464888973,0.0704404701065134,0.0704404701065134,0.0704404701065134,-0.12376404475540313,-0.12376404475540313,-0.12376404475540313,0.0,0.0,0.0,10.16751965537628
931,2022-07-20,10.22435604256714,8.982841179200715,11.27504205684521,10.22435604256714,10.22435604256714,-0.1195140801152942,-0.1195140801152942,-0.1195140801152942,0.06355527524261811,0.06355527524261811,0.06355527524261811,-0.1830693553579123,-0.1830693553579123,-0.1830693553579123,0.0,0.0,0.0,10.104841962451845
932,2022-07-21,10.227868855109111,8.930829654851598,11.117971078317801,10.227868855109111,10.227868855109111,-0.22296277221138014,-0.22296277221138014,-0.22296277221138014,0.01611139299426956,0.01611139299426956,0.01611139299426956,-0.2390741652056497,-0.2390741652056497,-0.2390741652056497,0.0,0.0,0.0,10.004906082897731
933,2022-07-22,10.231381667651084,8.85093713479141,10.996544145585345,10.231381667651084,10.231381667651084,-0.32069031357511596,-0.32069031357511596,-0.32069031357511596,-0.029077758308609633,-0.029077758308609633,-0.029077758308609633,-0.2916125552665063,-0.2916125552665063,-0.2916125552665063,0.0,0.0,0.0,9.910691354075968
934,2022-07-23,10.234894480193054,8.691624141097511,10.866834748958269,10.234894480193054,10.234894480193054,-0.44622082474997293,-0.44622082474997293,-0.44622082474997293,-0.10563033901098225,-0.10563033901098225,-0.10563033901098225,-0.3405904857389908,-0.3405904857389908,-0.3405904857389908,0.0,0.0,0.0,9.78867365544308
935,2022-07-24,10.238407292735026,8.581649999594024,10.826525590841207,10.238407292735026,10.238407292735026,-0.49834097967462665,-0.49834097967462665,-0.49834097967462665,-0.11236391594462886,-0.11236391594462886,-0.11236391594462886,-0.38597706372999785,-0.38597706372999785,-0.38597706372999785,0.0,0.0,0.0,9.7400663130604
936,2022-07-25,10.241920105276996,8.809901827094743,10.969532945202948,10.241920105276996,10.241920105276996,-0.33082962583245074,-0.33082962583245074,-0.33082962583245074,0.0969648749210939,0.0969648749210939,0.0969648749210939,-0.42779450075354464,-0.42779450075354464,-0.42779450075354464,0.0,0.0,0.0,9.911090479444546
937,2022-07-26,10.245432917818968,8.839177526097485,10.896217038009747,10.245432917818968,10.245432917818968,-0.3956666901237947,-0.3956666901237947,-0.3956666901237947,0.07044047010650153,0.07044047010650153,0.07044047010650153,-0.4661071602302962,-0.4661071602302962,-0.4661071602302962,0.0,0.0,0.0,9.849766227695174
938,2022-07-27,10.248945730360939,8.724811927447066,10.992966966676429,10.248945730360939,10.248945730360939,-0.4374548368524154,-0.4374548368524154,-0.4374548368524154,0.06355527524272374,0.06355527524272374,0.06355527524272374,-0.5010101120951391,-0.5010101120951391,-0.5010101120951391,0.0,0.0,0.0,9.811490893508523
939,2022-07-28,10.252458542902911,8.559857999153367,10.828772938646255,10.252458542902911,10.252458542902911,-0.5165062223087176,-0.5165062223087176,-0.5165062223087176,0.016111392994091693,0.016111392994091693,0.016111392994091693,-0.5326176153028092,-0.5326176153028092,-0.5326176153028092,0.0,0.0,0.0,9.735952320594194
940,2022-07-29,10.255971355444883,8.530718400136779,10.82568941897913,10.255971355444883,10.255971355444883,-0.5901296978436394,-0.5901296978436394,-0.5901296978436394,-0.029077758308504068,-0.029077758308504068,-0.029077758308504068,-0.5610519395351354,-0.5610519395351354,-0.5610519395351354,0.0,0.0,0.0,9.665841657601243
941,2022-07-30,10.259484167986853,8.497807595109391,10.708781710298465,10.259484167986853,10.259484167986853,-0.6920632542238404,-0.6920632542238404,-0.6920632542238404,-0.10563033901098118,-0.10563033901098118,-0.10563033901098118,-0.5864329152128592,-0.5864329152128592,-0.5864329152128592,0.0,0.0,0.0,9.567420913763012
942,2022-07-31,10.262996980528825,8.514023800008191,10.637361015466748,10.262996980528825,10.262996980528825,-0.7212324827884365,-0.7212324827884365,-0.7212324827884365,-0.11236391594444203,-0.11236391594444203,-0.11236391594444203,-0.6088685668439946,-0.6088685668439946,-0.6088685668439946,0.0,0.0,0.0,9.541764497740388
943,2022-08-01,10.266509793070796,8.621267245172014,10.770115914056078,10.266509793070796,10.266509793070796,-0.5314822650621273,-0.5314822650621273,-0.5314822650621273,0.09696487492116763,0.09696487492116763,0.09696487492116763,-0.6284471399832948,-0.6284471399832948,-0.6284471399832948,0.0,0.0,0.0,9.735027528008668
944,2022-08-02,10.270022605612768,8.547335718785716,10.745184829060937,10.270022605612768,10.270022605612768,-0.5747903080319096,-0.5747903080319096,-0.5747903080319096,0.07044047010648967,0.07044047010648967,0.07044047010648967,-0.6452307781383992,-0.6452307781383992,-0.6452307781383992,0.0,0.0,0.0,9.695232297580858
945,2022-08-03,10.273535418154738,8.571434342404393,10.83010578701558,10.273535418154738,10.273535418154738,-0.5956957693517542,-0.5956957693517542,-0.5956957693517542,0.06355527524282266,0.06355527524282266,0.06355527524282266,-0.6592510445945768,-0.6592510445945768,-0.6592510445945768,0.0,0.0,0.0,9.677839648802983
946,2022-08-04,10.27704823069671,8.492436215195157,10.72006621132777,10.27704823069671,10.27704823069671,-0.6543950243251526,-0.6543950243251526,-0.6543950243251526,0.0161113929943571,0.0161113929943571,0.0161113929943571,-0.6705064173195098,-0.6705064173195098,-0.6705064173195098,0.0,0.0,0.0,9.622653206371558
947,2022-08-05,10.280561043238682,8.490008732545364,10.654709210649973,10.280561043238682,10.280561043238682,-0.7080395732854201,-0.7080395732854201,-0.7080395732854201,-0.029077758309088108,-0.029077758309088108,-0.029077758309088108,-0.6789618149763319,-0.6789618149763319,-0.6789618149763319,0.0,0.0,0.0,9.572521469953262
948,2022-08-06,10.284073855780653,8.448263991115583,10.61478749269993,10.284073855780653,10.284073855780653,-0.7901804798310189,-0.7901804798310189,-0.7901804798310189,-0.10563033901098011,-0.10563033901098011,-0.10563033901098011,-0.6845501408200388,-0.6845501408200388,-0.6845501408200388,0.0,0.0,0.0,9.493893375949634
949,2022-08-07,10.287586668322625,8.407013373648082,10.575183383232183,10.287586668322625,10.287586668322625,-0.7995396770589288,-0.7995396770589288,-0.7995396770589288,-0.11236391594490297,-0.11236391594490297,-0.11236391594490297,-0.6871757611140258,-0.6871757611140258,-0.6871757611140258,0.0,0.0,0.0,9.488046991263696
950,2022-08-08,10.291099480864595,8.586099555506554,10.824810897013304,10.291099480864595,10.291099480864595,-0.589754892930455,-0.589754892930455,-0.589754892930455,0.09696487492124137,0.09696487492124137,0.09696487492124137,-0.6867197678516964,-0.6867197678516964,-0.6867197678516964,0.0,0.0,0.0,9.701344587934141
951,2022-08-09,10.294612293406567,8.538896192567575,10.815495469000732,10.294612293406567,10.294612293406567,-0.6126063439674719,-0.6126063439674719,-0.6126063439674719,0.07044047010639397,0.07044047010639397,0.07044047010639397,-0.6830468140738658,-0.6830468140738658,-0.6830468140738658,0.0,0.0,0.0,9.682005949439095
952,2022-08-10,10.29812510594854,8.536026111390944,10.840380575209366,10.29812510594854,10.29812510594854,-0.6124579805778959,-0.6124579805778959,-0.6124579805778959,0.06355527524275209,0.06355527524275209,0.06355527524275209,-0.676013255820648,-0.676013255820648,-0.676013255820648,0.0,0.0,0.0,9.685667125370644
953,2022-08-11,10.30163791849051,8.468215214634547,10.706137606429367,10.30163791849051,10.30163791849051,-0.6493648964192398,-0.6493648964192398,-0.6493648964192398,0.01611139299417923,0.01611139299417923,0.01611139299417923,-0.665476289413419,-0.665476289413419,-0.665476289413419,0.0,0.0,0.0,9.65227302207127
954,2022-08-12,10.305150731032482,8.57822267096756,10.766146856962594,10.305150731032482,10.305150731032482,-0.6803814960080607,-0.6803814960080607,-0.6803814960080607,-0.02907775830858614,-0.02907775830858614,-0.02907775830858614,-0.6513037376994747,-0.6513037376994747,-0.6513037376994747,0.0,0.0,0.0,9.624769235024422
955,2022-08-13,10.308663543574452,8.413088989031602,10.705596248210753,10.308663543574452,10.308663543574452,-0.739014454191844,-0.739014454191844,-0.739014454191844,-0.10563033901097903,-0.10563033901097903,-0.10563033901097903,-0.6333841151808649,-0.6333841151808649,-0.6333841151808649,0.0,0.0,0.0,9.569649089382608
956,2022-08-14,10.312176356116424,8.488677689549236,10.742559219176337,10.312176356116424,10.312176356116424,-0.7240005062284833,-0.7240005062284833,-0.7240005062284833,-0.11236391594471616,-0.11236391594471616,-0.11236391594471616,-0.6116365902837672,-0.6116365902837672,-0.6116365902837672,0.0,0.0,0.0,9.588175849887941
957,2022-08-15,10.315689168658395,8.70777158448127,10.915645819645478,10.315689168658395,10.315689168658395,-0.489055588837718,-0.489055588837718,-0.489055588837718,0.09696487492135214,0.09696487492135214,0.09696487492135214,-0.5860204637590701,-0.5860204637590701,-0.5860204637590701,0.0,0.0,0.0,9.826633579820676
958,2022-08-16,10.319201981200367,8.676411312793483,10.955438872879894,10.319201981200367,10.319201981200367,-0.4861033251807209,-0.4861033251807209,-0.4861033251807209,0.07044047010646592,0.07044047010646592,0.07044047010646592,-0.5565437952871869,-0.5565437952871869,-0.5565437952871869,0.0,0.0,0.0,9.833098656019645
959,2022-08-17,10.322714793742339,8.716645015814372,10.916126508715568,10.322714793742339,10.322714793742339,-0.45971556013205245,-0.45971556013205245,-0.45971556013205245,0.06355527524268151,0.06355527524268151,0.06355527524268151,-0.523270835374734,-0.523270835374734,-0.523270835374734,0.0,0.0,0.0,9.862999233610287
960,2022-08-18,10.32622760628431,8.819870533643861,10.994711637718764,10.32622760628431,10.32622760628431,-0.47021656280263785,-0.47021656280263785,-0.47021656280263785,0.016111392994259812,0.016111392994259812,0.016111392994259812,-0.48632795579689764,-0.48632795579689764,-0.48632795579689764,0.0,0.0,0.0,9.856011043481672
961,2022-08-19,10.329740414964576,8.807437842738503,10.993836393680349,10.329740414964576,10.329740414964576,-0.4749855763400533,-0.4749855763400533,-0.4749855763400533,-0.02907775830871044,-0.02907775830871044,-0.02907775830871044,-0.44590781803134283,-0.44590781803134283,-0.44590781803134283,0.0,0.0,0.0,9.854754838624523
962,2022-08-20,10.333253223644842,8.74286936500189,10.897995680788068,10.333253223644842,10.333253223644842,-0.5079019129312237,-0.5079019129312237,-0.5079019129312237,-0.10563033901117055,-0.10563033901117055,-0.10563033901117055,-0.402271573920053,-0.402271573920053,-0.402271573920053,0.0,0.0,0.0,9.825351310713618
963,2022-08-21,10.336766032325109,8.760524033766401,10.972841882922303,10.336766032325109,10.336766032325109,-0.46811287045173916,-0.46811287045173916,-0.46811287045173916,-0.11236391594464647,-0.11236391594464647,-0.11236391594464647,-0.35574895450709276,-0.35574895450709276,-0.35574895450709276,0.0,0.0,0.0,9.86865316187337
964,2022-08-22,10.340278841005375,9.031396961336162,11.21968393957164,10.340278841005375,10.340278841005375,-0.20977129478864093,-0.20977129478864093,-0.20977129478864093,0.09696487492094102,0.09696487492094102,0.09696487492094102,-0.30673616970958195,-0.30673616970958195,-0.30673616970958195,0.0,0.0,0.0,10.130507546216734
965,2022-08-23,10.343791649685643,9.078172657604949,11.240432836311374,10.343791649685643,10.343791649685643,-0.18525114105911875,-0.18525114105911875,-0.18525114105911875,0.0704404701065407,0.0704404701065407,0.0704404701065407,-0.2556916111656594,-0.2556916111656594,-0.2556916111656594,0.0,0.0,0.0,10.158540508626524
966,2022-08-24,10.347304458365908,9.109911180212727,11.336445244673378,10.347304458365908,10.347304458365908,-0.1395741458560883,-0.1395741458560883,-0.1395741458560883,0.06355527524261093,0.06355527524261093,0.06355527524261093,-0.20312942109869925,-0.20312942109869925,-0.20312942109869925,0.0,0.0,0.0,10.20773031250982
967,2022-08-25,10.350817267046175,9.07579849975454,11.29184296438135,10.350817267046175,10.350817267046175,-0.13349966618867481,-0.13349966618867481,-0.13349966618867481,0.016111392994081947,0.016111392994081947,0.016111392994081947,-0.14961105918275677,-0.14961105918275677,-0.14961105918275677,0.0,0.0,0.0,10.2173176008575
968,2022-08-26,10.354330075726441,9.238760754820989,11.31215706110954,10.354330075726441,10.354330075726441,-0.12481282337076705,-0.12481282337076705,-0.12481282337076705,-0.02907775830860488,-0.02907775830860488,-0.02907775830860488,-0.09573506506216217,-0.09573506506216217,-0.09573506506216217,0.0,0.0,0.0,10.229517252355674
969,2022-08-27,10.35784288440671,9.12316698103131,11.328365827069097,10.35784288440671,10.35784288440671,-0.1477556133414928,-0.1477556133414928,-0.1477556133414928,-0.10563033901097689,-0.10563033901097689,-0.10563033901097689,-0.04212527433051588,-0.04212527433051588,-0.04212527433051588,0.0,0.0,0.0,10.210087271065216
970,2022-08-28,10.361355693086976,9.165896904557842,11.365887299577595,10.361355693086976,10.361355693086976,-0.10178171450108611,-0.10178171450108611,-0.10178171450108611,-0.11236391594457679,-0.11236391594457679,-0.11236391594457679,0.010582201443490681,0.010582201443490681,0.010582201443490681,0.0,0.0,0.0,10.25957397858589
971,2022-08-29,10.36486850176724,9.434135027086697,11.644542148014855,10.36486850176724,10.36486850176724,0.15871775122692322,0.15871775122692322,0.15871775122692322,0.09696487492105178,0.09696487492105178,0.09696487492105178,0.06175287630587146,0.06175287630587146,0.06175287630587146,0.0,0.0,0.0,10.523586252994164
972,2022-08-30,10.368381310447507,9.383010000056277,11.64232511358656,10.368381310447507,10.368381310447507,0.18120875552928148,0.18120875552928148,0.18120875552928148,0.0704404701065288,0.0704404701065288,0.0704404701065288,0.11076828542275267,0.11076828542275267,0.11076828542275267,0.0,0.0,0.0,10.549590065976789
973,2022-08-31,10.371894119127775,9.48753426764316,11.703178268044338,10.371894119127775,10.371894119127775,0.22059574016148847,0.22059574016148847,0.22059574016148847,0.06355527524270985,0.06355527524270985,0.06355527524270985,0.15704046491877863,0.15704046491877863,0.15704046491877863,0.0,0.0,0.0,10.592489859289264
974,2022-09-01,10.375406927808042,9.516545201109423,11.757203850364506,10.375406927808042,10.375406927808042,0.21613748976878533,0.21613748976878533,0.21613748976878533,0.01611139299434735,0.01611139299434735,0.01611139299434735,0.20002609677443794,0.20002609677443794,0.20002609677443794,0.0,0.0,0.0,10.591544417576827
975,2022-09-02,10.378919736488308,9.502063440573993,11.651490323805444,10.378919736488308,10.378919736488308,0.21016214406583456,0.21016214406583456,0.21016214406583456,-0.029077758308499298,-0.029077758308499298,-0.029077758308499298,0.23923990237433385,0.23923990237433385,0.23923990237433385,0.0,0.0,0.0,10.589081880554144
976,2022-09-03,10.382432545168575,9.465942609563818,11.646621212132972,10.382432545168575,10.382432545168575,0.1686365447009989,0.1686365447009989,0.1686365447009989,-0.10563033901093286,-0.10563033901093286,-0.10563033901093286,0.27426688371193175,0.27426688371193175,0.27426688371193175,0.0,0.0,0.0,10.551069089869573
977,2022-09-04,10.38594535384884,9.442219192514314,11.731994883864266,10.38594535384884,10.38594535384884,0.19240912288636378,0.19240912288636378,0.19240912288636378,-0.1123639159445071,-0.1123639159445071,-0.1123639159445071,0.30477303883087087,0.30477303883087087,0.30477303883087087,0.0,0.0,0.0,10.578354476735203
978,2022-09-05,10.389458162529108,9.661380577929581,12.020208581093955,10.389458162529108,10.389458162529108,0.42747909198761586,0.42747909198761586,0.42747909198761586,0.09696487492112553,0.09696487492112553,0.09696487492112553,0.3305142170664903,0.3305142170664903,0.3305142170664903,0.0,0.0,0.0,10.816937254516723
979,2022-09-06,10.392970971209374,9.719174812012987,11.897651499806658,10.392970971209374,10.392970971209374,0.42178329905102335,0.42178329905102335,0.42178329905102335,0.07044047010643315,0.07044047010643315,0.07044047010643315,0.3513428289445902,0.3513428289445902,0.3513428289445902,0.0,0.0,0.0,10.814754270260398
980,2022-09-07,10.39648377988964,9.716825674989183,11.84594584980321,10.39648377988964,10.39648377988964,0.43076745905423514,0.43076745905423514,0.43076745905423514,0.06355527524246976,0.06355527524246976,0.06355527524246976,0.36721218381176535,0.36721218381176535,0.36721218381176535,0.0,0.0,0.0,10.827251238943877
981,2022-09-08,10.399996588569907,9.6547207943149,11.828593611161997,10.399996588569907,10.399996588569907,0.39428968671687553,0.39428968671687553,0.39428968671687553,0.01611139299442793,0.01611139299442793,0.01611139299442793,0.3781782937224476,0.3781782937224476,0.3781782937224476,0.0,0.0,0.0,10.794286275286783
982,2022-09-09,10.403509397250174,9.614964235669383,11.885342562953019,10.403509397250174,10.403509397250174,0.3553212945997389,0.3553212945997389,0.3553212945997389,-0.029077758308853497,-0.029077758308853497,-0.029077758308853497,0.3843990529085924,0.3843990529085924,0.3843990529085924,0.0,0.0,0.0,10.758830691849912
983,2022-09-10,10.40702220593044,9.632206557182496,11.719817499674427,10.40702220593044,10.40702220593044,0.2805004372463837,0.2805004372463837,0.2805004372463837,-0.1056303390109318,-0.1056303390109318,-0.1056303390109318,0.38613077625731546,0.38613077625731546,0.38613077625731546,0.0,0.0,0.0,10.687522643176823
984,2022-09-11,10.410535014610707,9.552342155968883,11.743075949548077,10.410535014610707,10.410535014610707,0.27135823950492627,0.27135823950492627,0.27135823950492627,-0.11236391594432028,-0.11236391594432028,-0.11236391594432028,0.38372215544924654,0.38372215544924654,0.38372215544924654,0.0,0.0,0.0,10.681893254115632
985,2022-09-12,10.414047823290973,9.726241889097677,12.041052977521822,10.414047823290973,10.414047823290973,0.4745706404928465,0.4745706404928465,0.4745706404928465,0.09696487492121779,0.09696487492121779,0.09696487492121779,0.3776057655716287,0.3776057655716287,0.3776057655716287,0.0,0.0,0.0,10.88861846378382
986,2022-09-13,10.41756063197124,9.79280029447873,11.89491864802681,10.41756063197124,10.41756063197124,0.4387277960452612,0.4387277960452612,0.4387277960452612,0.07044047010633746,0.07044047010633746,0.07044047010633746,0.3682873259389237,0.3682873259389237,0.3682873259389237,0.0,0.0,0.0,10.856288428016502
987,2022-09-14,10.421073440651506,9.803821100975403,12.015499462493711,10.421073440651506,10.421073440651506,0.4198882596791303,0.4198882596791303,0.4198882596791303,0.0635552752427449,0.0635552752427449,0.0635552752427449,0.35633298443638545,0.35633298443638545,0.35633298443638545,0.0,0.0,0.0,10.840961700330636
988,2022-09-15,10.424586249331773,9.653740796586955,11.976430688157183,10.424586249331773,10.424586249331773,0.3584663460115992,0.3584663460115992,0.3584663460115992,0.016111392994471698,0.016111392994471698,0.016111392994471698,0.34235495301712754,0.34235495301712754,0.34235495301712754,0.0,0.0,0.0,10.783052595343372
989,2022-09-16,10.428099058012041,9.663589026564335,11.80986220949768,10.428099058012041,10.428099058012041,0.2979181129804749,0.2979181129804749,0.2979181129804749,-0.02907775830874793,-0.02907775830874793,-0.02907775830874793,0.32699587128922275,0.32699587128922275,0.32699587128922275,0.0,0.0,0.0,10.726017170992517
990,2022-09-17,10.431611866692306,9.50060826317369,11.79230152262381,10.431611866692306,10.431611866692306,0.2052819749508553,0.2052819749508553,0.2052819749508553,-0.10563033901112329,-0.10563033901112329,-0.10563033901112329,0.3109123139619786,0.3109123139619786,0.3109123139619786,0.0,0.0,0.0,10.636893841643161
991,2022-09-18,10.435124675372574,9.502952973550956,11.725156586073817,10.435124675372574,10.435124675372574,0.18239396915041284,0.18239396915041284,0.18239396915041284,-0.11236391594489836,-0.11236391594489836,-0.11236391594489836,0.2947578850953112,0.2947578850953112,0.2947578850953112,0.0,0.0,0.0,10.617518644522987
992,2022-09-19,10.438637484052839,9.727848178393948,11.925106440355187,10.438637484052839,10.438637484052839,0.3761312317089556,0.3761312317089556,0.3761312317089556,0.09696487492082519,0.09696487492082519,0.09696487492082519,0.2791663567881304,0.2791663567881304,0.2791663567881304,0.0,0.0,0.0,10.814768715761794
993,2022-09-20,10.442150292733107,9.695381702236094,11.873185483620517,10.442150292733107,10.442150292733107,0.33517578176410456,0.33517578176410456,0.33517578176410456,0.0704404701064094,0.0704404701064094,0.0704404701064094,0.2647353116576952,0.2647353116576952,0.2647353116576952,0.0,0.0,0.0,10.77732607449721
994,2022-09-21,10.445663101413373,9.666600536497779,11.818464466898439,10.445663101413373,10.445663101413373,0.3155660123604898,0.3155660123604898,0.3155660123604898,0.06355527524267433,0.06355527524267433,0.06355527524267433,0.2520107371178155,0.2520107371178155,0.2520107371178155,0.0,0.0,0.0,10.761229113773863
995,2022-09-22,10.44917591009364,9.628187048911352,11.886733175433793,10.44917591009364,10.44917591009364,0.257584388317161,0.257584388317161,0.257584388317161,0.016111392994293833,0.016111392994293833,0.016111392994293833,0.24147299532286717,0.24147299532286717,0.24147299532286717,0.0,0.0,0.0,10.706760298410801
996,2022-09-23,10.452688718773906,9.663014292086144,11.750212685225994,10.452688718773906,10.452688718773906,0.2044467980511588,0.2044467980511588,0.2044467980511588,-0.02907775830887223,-0.02907775830887223,-0.02907775830887223,0.23352455636003103,0.23352455636003103,0.23352455636003103,0.0,0.0,0.0,10.657135516825065
997,2022-09-24,10.456201527454173,9.487427767676042,11.685850072228634,10.456201527454173,10.456201527454173,0.12284949583144261,0.12284949583144261,0.12284949583144261,-0.10563033901131483,-0.10563033901131483,-0.10563033901131483,0.22847983484275744,0.22847983484275744,0.22847983484275744,0.0,0.0,0.0,10.579051023285615
998,2022-09-25,10.45971433613444,9.450081708619994,11.685923289427393,10.45971433613444,10.45971433613444,0.11419349686595195,0.11419349686595195,0.11419349686595195,-0.11236391594471154,-0.11236391594471154,-0.11236391594471154,0.22655741281066347,0.22655741281066347,0.22655741281066347,0.0,0.0,0.0,10.57390783300039
999,2022-09-26,10.463227144814706,9.698229891060087,11.894268677664046,10.463227144814706,10.463227144814706,0.3248397413004115,0.3248397413004115,0.3248397413004115,0.09696487492091742,0.09696487492091742,0.09696487492091742,0.22787486637949406,0.22787486637949406,0.22787486637949406,0.0,0.0,0.0,10.788066886115118
1000,2022-09-27,10.466739953494972,9.681515382793538,11.94171195654169,10.466739953494972,10.466739953494972,0.3028868118662667,0.3028868118662667,0.3028868118662667,0.07044047010631371,0.07044047010631371,0.07044047010631371,0.232446341759953,0.232446341759953,0.232446341759953,0.0,0.0,0.0,10.76962676536124
1001,2022-09-28,10.470252762175239,9.71183890935442,11.895524086403176,10.470252762175239,10.470252762175239,0.3037382253568166,0.3037382253568166,0.3037382253568166,0.06355527524277324,0.06355527524277324,0.06355527524277324,0.2401829501140434,0.2401829501140434,0.2401829501140434,0.0,0.0,0.0,10.773990987532056
1002,2022-09-29,10.473765570855505,9.684601849432447,11.838808962148983,10.473765570855505,10.473765570855505,0.26700736539669706,0.26700736539669706,0.26700736539669706,0.016111392994337604,0.016111392994337604,0.016111392994337604,0.2508959724023594,0.2508959724023594,0.2508959724023594,0.0,0.0,0.0,10.740772936252203
1003,2022-09-30,10.477278379535772,9.654220886786398,11.895644102194922,10.477278379535772,10.477278379535772,0.23522502880335666,0.23522502880335666,0.23522502880335666,-0.029077758308600127,-0.029077758308600127,-0.029077758308600127,0.2643027871119568,0.2643027871119568,0.2643027871119568,0.0,0.0,0.0,10.712503408339128
1004,2022-10-01,10.48079118821604,9.563438103782612,11.838746100106492,10.48079118821604,10.48079118821604,0.17440501878239445,0.17440501878239445,0.17440501878239445,-0.10563033901112116,-0.10563033901112116,-0.10563033901112116,0.2800353577935156,0.2800353577935156,0.2800353577935156,0.0,0.0,0.0,10.655196206998435
1005,2022-10-02,10.484303996896307,9.526521881011567,11.846063091755147,10.484303996896307,10.484303996896307,0.18528712986847906,0.18528712986847906,0.18528712986847906,-0.112363915944759,-0.112363915944759,-0.112363915944759,0.29765104581323804,0.29765104581323804,0.29765104581323804,0.0,0.0,0.0,10.669591126764786
1006,2022-10-03,10.487816805576571,9.858353362058333,11.99962711591917,10.487816805576571,10.487816805576571,0.4136103236201874,0.4136103236201874,0.4136103236201874,0.09696487492099115,0.09696487492099115,0.09696487492099115,0.31664544869919625,0.31664544869919625,0.31664544869919625,0.0,0.0,0.0,10.901427129196758
1007,2022-10-04,10.49132961421241,9.803904456888262,12.002444083111707,10.49132961421241,10.49132961421241,0.4069073778804942,0.4069073778804942,0.4069073778804942,0.07044047010630185,0.07044047010630185,0.07044047010630185,0.33646690777419225,0.33646690777419225,0.33646690777419225,0.0,0.0,0.0,10.898236992092903
1008,2022-10-05,10.494842422848249,9.81799109357099,12.02814523122067,10.494842422848249,10.494842422848249,0.42008755728436625,0.42008755728436625,0.42008755728436625,0.06355527524270937,0.06355527524270937,0.06355527524270937,0.3565322820416569,0.3565322820416569,0.3565322820416569,0.0,0.0,0.0,10.914929980132616
1009,2022-10-06,10.498355231484085,9.740892146605686,11.952184382919054,10.498355231484085,10.498355231484085,0.3923549428445517,0.3923549428445517,0.3923549428445517,0.016111392994159736,0.016111392994159736,0.016111392994159736,0.37624354985039193,0.37624354985039193,0.37624354985039193,0.0,0.0,0.0,10.890710174328637
1010,2022-10-07,10.501868040119925,9.71963524996397,11.943699894606763,10.501868040119925,10.501868040119925,0.36592701841417374,0.36592701841417374,0.36592701841417374,-0.029077758308724434,-0.029077758308724434,-0.029077758308724434,0.39500477672289813,0.39500477672289813,0.39500477672289813,0.0,0.0,0.0,10.8677950585341
1011,2022-10-08,10.505380848755763,9.71849232754469,11.913402798514925,10.505380848755763,10.505380848755763,0.3066086385387032,0.3066086385387032,0.3066086385387032,-0.10563033901131269,-0.10563033901131269,-0.10563033901131269,0.4122389775500159,0.4122389775500159,0.4122389775500159,0.0,0.0,0.0,10.811989487294467
