,segmento,n_seg_grupo,n_seg,n_grupo,total,per_grupo_seg,per_grupo_total,diferenca,diferenca_abs,faixa_propensao
558,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income,622,992,27590,207177,0.6270161290322581,0.1331711531685467,0.49384497586371146,0.49384497586371146,3. Grupo com propensão entre 8-14%
3774,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,220,351,27590,207177,0.6267806267806267,0.1331711531685467,0.4936094736120801,0.4936094736120801,3. Grupo com propensão entre 8-14%
1392,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite,243,389,27590,207177,0.6246786632390745,0.1331711531685467,0.49150751007052784,0.49150751007052784,3. Grupo com propensão entre 8-14%
490,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending,461,741,27590,207177,0.6221322537112011,0.1331711531685467,0.4889611005426544,0.4889611005426544,3. Grupo com propensão entre 8-14%
297,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,138,222,27590,207177,0.6216216216216216,0.1331711531685467,0.48845046845307494,0.48845046845307494,3. Grupo com propensão entre 8-14%
220,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending,894,1440,27590,207177,0.6208333333333333,0.1331711531685467,0.4876621801647867,0.4876621801647867,3. Grupo com propensão entre 8-14%
3517,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,239,385,27590,207177,0.6207792207792208,0.1331711531685467,0.4876080676106741,0.4876080676106741,3. Grupo com propensão entre 8-14%
1378,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income,254,410,27590,207177,0.6195121951219512,0.1331711531685467,0.48634104195340455,0.48634104195340455,3. Grupo com propensão entre 8-14%
2118,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,224,362,27590,207177,0.6187845303867403,0.1331711531685467,0.48561337721819364,0.48561337721819364,3. Grupo com propensão entre 8-14%
1155,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet nr_trans_mov_conta,55,89,27590,207177,0.6179775280898876,0.1331711531685467,0.48480637492134093,0.48480637492134093,3. Grupo com propensão entre 8-14%
12519,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,63,102,27590,207177,0.6176470588235294,0.1331711531685467,0.4844759056549828,0.4844759056549828,3. Grupo com propensão entre 8-14%
5451,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,90,146,27590,207177,0.6164383561643836,0.1331711531685467,0.4832672029958369,0.4832672029958369,3. Grupo com propensão entre 8-14%
4567,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,88,143,27590,207177,0.6153846153846154,0.1331711531685467,0.48221346221606876,0.48221346221606876,3. Grupo com propensão entre 8-14%
205,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending,1486,2419,27590,207177,0.6143034311699049,0.1331711531685467,0.48113227800135827,0.48113227800135827,3. Grupo com propensão entre 8-14%
531,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,62,101,27590,207177,0.6138613861386139,0.1331711531685467,0.4806902329700672,0.4806902329700672,3. Grupo com propensão entre 8-14%
74,- A tempo_aprovacao flag_autonomo D dias_atraso B tempo_relacionamento C avg_vl_total_spending,81,132,27590,207177,0.6136363636363636,0.1331711531685467,0.480465210467817,0.480465210467817,3. Grupo com propensão entre 8-14%
1331,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income,133,217,27590,207177,0.6129032258064516,0.1331711531685467,0.47973207263790496,0.47973207263790496,3. Grupo com propensão entre 8-14%
113,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,117,191,27590,207177,0.612565445026178,0.1331711531685467,0.4793942918576314,0.4793942918576314,3. Grupo com propensão entre 8-14%
3086,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,93,152,27590,207177,0.6118421052631579,0.1331711531685467,0.4786709520946112,0.4786709520946112,3. Grupo com propensão entre 8-14%
196,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite,170,278,27590,207177,0.6115107913669064,0.1331711531685467,0.4783396381983598,0.4783396381983598,3. Grupo com propensão entre 8-14%
298,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending,477,783,27590,207177,0.6091954022988506,0.1331711531685467,0.47602424913030394,0.47602424913030394,3. Grupo com propensão entre 8-14%
1070,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,716,1177,27590,207177,0.6083262531860663,0.1331711531685467,0.4751551000175196,0.4751551000175196,3. Grupo com propensão entre 8-14%
2986,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,59,97,27590,207177,0.6082474226804123,0.1331711531685467,0.47507626951186566,0.47507626951186566,3. Grupo com propensão entre 8-14%
352,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,163,268,27590,207177,0.6082089552238806,0.1331711531685467,0.47503780205533397,0.47503780205533397,3. Grupo com propensão entre 8-14%
93,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,423,697,27590,207177,0.6068866571018652,0.1331711531685467,0.4737155039333185,0.4737155039333185,3. Grupo com propensão entre 8-14%
2812,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,54,89,27590,207177,0.6067415730337079,0.1331711531685467,0.47357041986516124,0.47357041986516124,3. Grupo com propensão entre 8-14%
606,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending C nr_declared_income,351,580,27590,207177,0.6051724137931035,0.1331711531685467,0.47200126062455683,0.47200126062455683,3. Grupo com propensão entre 8-14%
997,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,72,119,27590,207177,0.6050420168067226,0.1331711531685467,0.471870863638176,0.471870863638176,3. Grupo com propensão entre 8-14%
1345,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,117,195,27590,207177,0.6,0.1331711531685467,0.4668288468314533,0.4668288468314533,3. Grupo com propensão entre 8-14%
601,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income,81,135,27590,207177,0.6,0.1331711531685467,0.4668288468314533,0.4668288468314533,3. Grupo com propensão entre 8-14%
1219,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,81,135,27590,207177,0.6,0.1331711531685467,0.4668288468314533,0.4668288468314533,3. Grupo com propensão entre 8-14%
869,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,117,196,27590,207177,0.5969387755102041,0.1331711531685467,0.46376762234165747,0.46376762234165747,3. Grupo com propensão entre 8-14%
389,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente D share_of_wallet,87,146,27590,207177,0.5958904109589042,0.1331711531685467,0.4627192577903575,0.4627192577903575,3. Grupo com propensão entre 8-14%
50,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite,560,940,27590,207177,0.5957446808510638,0.1331711531685467,0.46257352768251714,0.46257352768251714,3. Grupo com propensão entre 8-14%
4700,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,53,89,27590,207177,0.5955056179775281,0.1331711531685467,0.46233446480898144,0.46233446480898144,3. Grupo com propensão entre 8-14%
145,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento,2146,3608,27590,207177,0.594789356984479,0.1331711531685467,0.4616182038159323,0.4616182038159323,3. Grupo com propensão entre 8-14%
258,- B tempo_aprovacao A flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending,76,128,27590,207177,0.59375,0.1331711531685467,0.46057884683145334,0.46057884683145334,3. Grupo com propensão entre 8-14%
3176,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,54,91,27590,207177,0.5934065934065934,0.1331711531685467,0.46023544023804674,0.46023544023804674,3. Grupo com propensão entre 8-14%
12586,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,54,91,27590,207177,0.5934065934065934,0.1331711531685467,0.46023544023804674,0.46023544023804674,3. Grupo com propensão entre 8-14%
438,- C tempo_aprovacao A flag_autonomo D dias_atraso B tempo_relacionamento avg_vl_total_spending,96,162,27590,207177,0.5925925925925926,0.1331711531685467,0.4594214394240459,0.4594214394240459,3. Grupo com propensão entre 8-14%
63,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento,4455,7518,27590,207177,0.5925778132482044,0.1331711531685467,0.4594066600796577,0.4594066600796577,3. Grupo com propensão entre 8-14%
872,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income,196,331,27590,207177,0.5921450151057401,0.1331711531685467,0.4589738619371935,0.4589738619371935,3. Grupo com propensão entre 8-14%
780,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite,86,146,27590,207177,0.589041095890411,0.1331711531685467,0.4558699427218643,0.4558699427218643,3. Grupo com propensão entre 8-14%
9140,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,64,109,27590,207177,0.5871559633027523,0.1331711531685467,0.45398481013420566,0.45398481013420566,3. Grupo com propensão entre 8-14%
3545,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,258,440,27590,207177,0.5863636363636363,0.1331711531685467,0.45319248319508965,0.45319248319508965,3. Grupo com propensão entre 8-14%
691,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,68,116,27590,207177,0.5862068965517241,0.1331711531685467,0.4530357433831774,0.4530357433831774,3. Grupo com propensão entre 8-14%
63,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite,552,942,27590,207177,0.5859872611464968,0.1331711531685467,0.45281610797795013,0.45281610797795013,3. Grupo com propensão entre 8-14%
851,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,158,270,27590,207177,0.5851851851851851,0.1331711531685467,0.4520140320166385,0.4520140320166385,3. Grupo com propensão entre 8-14%
4484,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,52,89,27590,207177,0.5842696629213483,0.1331711531685467,0.45109850975280164,0.45109850975280164,3. Grupo com propensão entre 8-14%
308,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending,337,577,27590,207177,0.584055459272097,0.1331711531685467,0.45088430610355035,0.45088430610355035,3. Grupo com propensão entre 8-14%
1932,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,167,286,27590,207177,0.583916083916084,0.1331711531685467,0.4507449307475373,0.4507449307475373,3. Grupo com propensão entre 8-14%
5294,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,158,271,27590,207177,0.5830258302583026,0.1331711531685467,0.4498546770897559,0.4498546770897559,3. Grupo com propensão entre 8-14%
89,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite,251,431,27590,207177,0.5823665893271461,0.1331711531685467,0.44919543615859947,0.44919543615859947,3. Grupo com propensão entre 8-14%
1435,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite,167,287,27590,207177,0.5818815331010453,0.1331711531685467,0.4487103799324986,0.4487103799324986,3. Grupo com propensão entre 8-14%
541,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente D share_of_wallet,57,98,27590,207177,0.5816326530612245,0.1331711531685467,0.4484614998926778,0.4484614998926778,3. Grupo com propensão entre 8-14%
2389,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,258,444,27590,207177,0.581081081081081,0.1331711531685467,0.44790992791253437,0.44790992791253437,3. Grupo com propensão entre 8-14%
12509,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,61,105,27590,207177,0.580952380952381,0.1331711531685467,0.44778122778383433,0.44778122778383433,3. Grupo com propensão entre 8-14%
5335,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,105,181,27590,207177,0.580110497237569,0.1331711531685467,0.44693934406902236,0.44693934406902236,3. Grupo com propensão entre 8-14%
3018,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,94,198,5856,207177,0.47474747474747475,0.02826568586281296,0.4464817888846618,0.4464817888846618,4. Grupo com propensão acima de 15%
384,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,153,264,27590,207177,0.5795454545454546,0.1331711531685467,0.4463743013769079,0.4463743013769079,3. Grupo com propensão entre 8-14%
118,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,435,751,27590,207177,0.5792276964047937,0.1331711531685467,0.446056543236247,0.446056543236247,3. Grupo com propensão entre 8-14%
611,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,147,254,27590,207177,0.5787401574803149,0.1331711531685467,0.44556900431176827,0.44556900431176827,3. Grupo com propensão entre 8-14%
2178,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,162,280,27590,207177,0.5785714285714286,0.1331711531685467,0.44540027540288196,0.44540027540288196,3. Grupo com propensão entre 8-14%
3689,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite,107,185,27590,207177,0.5783783783783784,0.1331711531685467,0.4452072252098317,0.4452072252098317,3. Grupo com propensão entre 8-14%
1342,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,217,376,27590,207177,0.5771276595744681,0.1331711531685467,0.44395650640592144,0.44395650640592144,3. Grupo com propensão entre 8-14%
3593,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite,208,361,27590,207177,0.5761772853185596,0.1331711531685467,0.44300613215001294,0.44300613215001294,3. Grupo com propensão entre 8-14%
169,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,220,382,27590,207177,0.5759162303664922,0.1331711531685467,0.44274507719794554,0.44274507719794554,3. Grupo com propensão entre 8-14%
102,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite,401,698,27590,207177,0.5744985673352435,0.1331711531685467,0.44132741416669685,0.44132741416669685,3. Grupo com propensão entre 8-14%
12581,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,63,110,27590,207177,0.5727272727272728,0.1331711531685467,0.4395561195587261,0.4395561195587261,3. Grupo com propensão entre 8-14%
1065,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,453,791,27590,207177,0.572692793931732,0.1331711531685467,0.43952164076318534,0.43952164076318534,3. Grupo com propensão entre 8-14%
2023,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,94,201,5856,207177,0.46766169154228854,0.02826568586281296,0.43939600567947557,0.43939600567947557,4. Grupo com propensão acima de 15%
8440,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,60,105,27590,207177,0.5714285714285714,0.1331711531685467,0.43825741826002473,0.43825741826002473,3. Grupo com propensão entre 8-14%
5538,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,65,114,27590,207177,0.5701754385964912,0.1331711531685467,0.43700428542794456,0.43700428542794456,3. Grupo com propensão entre 8-14%
5477,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,74,130,27590,207177,0.5692307692307692,0.1331711531685467,0.43605961606222254,0.43605961606222254,3. Grupo com propensão entre 8-14%
1358,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,194,341,27590,207177,0.5689149560117303,0.1331711531685467,0.4357438028431836,0.4357438028431836,3. Grupo com propensão entre 8-14%
379,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,178,314,27590,207177,0.5668789808917197,0.1331711531685467,0.43370782772317307,0.43370782772317307,3. Grupo com propensão entre 8-14%
606,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,114,202,27590,207177,0.5643564356435643,0.1331711531685467,0.43118528247501764,0.43118528247501764,3. Grupo com propensão entre 8-14%
4925,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,79,140,27590,207177,0.5642857142857143,0.1331711531685467,0.4311145611171676,0.4311145611171676,3. Grupo com propensão entre 8-14%
79,- A tempo_aprovacao flag_autonomo D dias_atraso B tempo_relacionamento avg_vl_total_spending,79,140,27590,207177,0.5642857142857143,0.1331711531685467,0.4311145611171676,0.4311145611171676,3. Grupo com propensão entre 8-14%
88,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,137,243,27590,207177,0.5637860082304527,0.1331711531685467,0.430614855061906,0.430614855061906,3. Grupo com propensão entre 8-14%
1024,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,67,119,27590,207177,0.5630252100840336,0.1331711531685467,0.42985405691548695,0.42985405691548695,3. Grupo com propensão entre 8-14%
5268,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,184,328,27590,207177,0.5609756097560976,0.1331711531685467,0.42780445658755095,0.42780445658755095,3. Grupo com propensão entre 8-14%
193,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente,346,617,27590,207177,0.5607779578606159,0.1331711531685467,0.42760680469206924,0.42760680469206924,3. Grupo com propensão entre 8-14%
117,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income C ganho_limite,203,362,27590,207177,0.5607734806629834,0.1331711531685467,0.4276023274944367,0.4276023274944367,3. Grupo com propensão entre 8-14%
716,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,139,248,27590,207177,0.5604838709677419,0.1331711531685467,0.4273127177991952,0.4273127177991952,3. Grupo com propensão entre 8-14%
1096,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income,103,184,27590,207177,0.5597826086956522,0.1331711531685467,0.42661145552710555,0.42661145552710555,3. Grupo com propensão entre 8-14%
1980,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,89,159,27590,207177,0.559748427672956,0.1331711531685467,0.4265772745044093,0.4265772745044093,3. Grupo com propensão entre 8-14%
485,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending,509,915,27590,207177,0.5562841530054645,0.1331711531685467,0.42311299983691786,0.42311299983691786,3. Grupo com propensão entre 8-14%
222,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income C ganho_limite flag_limite_insuficiente,188,338,27590,207177,0.5562130177514792,0.1331711531685467,0.4230418645829326,0.4230418645829326,3. Grupo com propensão entre 8-14%
2404,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,284,511,27590,207177,0.5557729941291585,0.1331711531685467,0.4226018409606118,0.4226018409606118,3. Grupo com propensão entre 8-14%
1353,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,75,135,27590,207177,0.5555555555555556,0.1331711531685467,0.4223844023870089,0.4223844023870089,3. Grupo com propensão entre 8-14%
1347,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income,154,278,27590,207177,0.5539568345323741,0.1331711531685467,0.42078568136382744,0.42078568136382744,3. Grupo com propensão entre 8-14%
8526,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,88,159,27590,207177,0.5534591194968553,0.1331711531685467,0.42028796632830867,0.42028796632830867,3. Grupo com propensão entre 8-14%
12729,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,52,94,27590,207177,0.5531914893617021,0.1331711531685467,0.4200203361931555,0.4200203361931555,3. Grupo com propensão entre 8-14%
388,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending,1567,2834,27590,207177,0.5529287226534932,0.1331711531685467,0.4197575694849466,0.4197575694849466,3. Grupo com propensão entre 8-14%
1883,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,59,107,27590,207177,0.5514018691588785,0.1331711531685467,0.4182307159903318,0.4182307159903318,3. Grupo com propensão entre 8-14%
1059,- C tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending D nr_declared_income,333,604,27590,207177,0.5513245033112583,0.1331711531685467,0.4181533501427116,0.4181533501427116,3. Grupo com propensão entre 8-14%
5475,- D tempo_aprovacao A flag_autonomo dias_atraso B tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,54,98,27590,207177,0.5510204081632653,0.1331711531685467,0.4178492549947186,0.4178492549947186,3. Grupo com propensão entre 8-14%
91,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento,1570,2851,27590,207177,0.5506839705366539,0.1331711531685467,0.4175128173681072,0.4175128173681072,3. Grupo com propensão entre 8-14%
1327,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,61,137,5856,207177,0.44525547445255476,0.02826568586281296,0.4169897885897418,0.4169897885897418,4. Grupo com propensão acima de 15%
855,- A tempo_aprovacao C flag_autonomo dias_atraso B tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite,61,137,5856,207177,0.44525547445255476,0.02826568586281296,0.4169897885897418,0.4169897885897418,4. Grupo com propensão acima de 15%
1285,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite,185,337,27590,207177,0.5489614243323442,0.1331711531685467,0.4157902711637975,0.4157902711637975,3. Grupo com propensão entre 8-14%
106,- B tempo_aprovacao C flag_autonomo D dias_atraso tempo_relacionamento,57,104,27590,207177,0.5480769230769231,0.1331711531685467,0.41490576990837646,0.41490576990837646,3. Grupo com propensão entre 8-14%
495,- C tempo_aprovacao flag_autonomo A dias_atraso B tempo_relacionamento D avg_vl_total_spending,551,1007,27590,207177,0.5471698113207547,0.1331711531685467,0.41399865815220804,0.41399865815220804,3. Grupo com propensão entre 8-14%
536,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente share_of_wallet,99,181,27590,207177,0.5469613259668509,0.1331711531685467,0.4137901727983042,0.4137901727983042,3. Grupo com propensão entre 8-14%
2967,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,82,150,27590,207177,0.5466666666666666,0.1331711531685467,0.41349551349811997,0.41349551349811997,3. Grupo com propensão entre 8-14%
20,- A tempo_aprovacao flag_autonomo dias_atraso B tempo_relacionamento avg_vl_total_spending nr_declared_income,833,1524,27590,207177,0.5465879265091863,0.1331711531685467,0.41341677334063964,0.41341677334063964,3. Grupo com propensão entre 8-14%
